rank_test_score,mean_test_score,mean_train_score,gap,std_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha
89,0.5902300717306546,0.6204316203158605,0.030201548585205962,0.1269664682196743,gini,5,5,40,0.0005
91,0.5900378233637157,0.6410213714797237,0.050983548116008026,0.14999668668333496,gini,6,5,40,0.0
91,0.5900378233637157,0.6410213714797237,0.050983548116008026,0.14999668668333496,gini,6,5,40,0.0005
93,0.5900026979586795,0.6218478028335962,0.03184510487491665,0.12839851489098966,gini,5,5,20,0.001
94,0.5898175134909299,0.6222541012836562,0.03243658779272629,0.12828977253205556,gini,5,5,10,0.001
95,0.5897460303812113,0.6462219221464967,0.056475891765285335,0.15017576871873883,gini,6,5,20,0.0
95,0.5897460303812113,0.6462219221464967,0.056475891765285335,0.15017576871873883,gini,6,5,20,0.0005
97,0.5894980304190166,0.6613105795354749,0.07181254911645829,0.09533100510527803,entropy,8,20,10,0.001
97,0.5894980304190166,0.6613105795354749,0.07181254911645829,0.09533100510527803,entropy,8,20,20,0.001
97,0.5894980304190166,0.6613105795354749,0.07181254911645829,0.09533100510527803,entropy,8,20,40,0.001
100,0.589497217729643,0.6233419957119646,0.03384477798232155,0.12716305963395363,gini,5,5,20,0.0
100,0.589497217729643,0.6233419957119646,0.03384477798232155,0.12716305963395363,gini,5,5,20,0.0005
102,0.5888807086827323,0.6676088111916887,0.07872810250895634,0.07724719526839756,gini,8,10,40,0.0005
103,0.5886399478785912,0.6676301648994936,0.07899021702090236,0.0771622911690952,gini,8,10,40,0.0
104,0.5883777489367654,0.6628857680676556,0.07450801913089022,0.09844713059080373,entropy,8,20,10,0.0
104,0.5883777489367654,0.6628857680676556,0.07450801913089022,0.09844713059080373,entropy,8,20,20,0.0
104,0.5883777489367654,0.6628857680676556,0.07450801913089022,0.09844713059080373,entropy,8,20,40,0.0
107,0.5876337830935036,0.6710254195437715,0.08339163645026793,0.0909142386047396,entropy,8,10,10,0.001
107,0.5876337830935036,0.6710254195437715,0.08339163645026793,0.0909142386047396,entropy,8,10,20,0.001
109,0.586137738453474,0.6577331365068362,0.07159539805336212,0.13060187242868276,gini,6,10,40,0.0
110,0.583191168220246,0.6562838764112052,0.07309270819095925,0.1412511425550776,entropy,6,10,10,0.0005
110,0.583191168220246,0.6562838764112052,0.07309270819095925,0.1412511425550776,entropy,6,10,20,0.0005
112,0.5829103473215412,0.6521163087689579,0.06920596144741664,0.1411446611028415,entropy,6,10,40,0.0
112,0.5829103473215412,0.6521163087689579,0.06920596144741664,0.1411446611028415,entropy,6,10,40,0.0005
114,0.5827986443483051,0.6566642964380243,0.07386565208971918,0.13157405985141163,gini,6,10,40,0.0005
115,0.582631933464749,0.6522183964399046,0.0695864629751557,0.139117353047821,entropy,6,10,40,0.001
116,0.5824130325557786,0.6562212087520853,0.07380817619630675,0.14424175522188712,entropy,6,10,10,0.0
116,0.5824130325557786,0.6562212087520853,0.07380817619630675,0.14424175522188712,entropy,6,10,20,0.0
118,0.5823484766137018,0.665918139421253,0.08356966280755118,0.07549319707648999,entropy,8,10,40,0.0
118,0.5823484766137018,0.66524444174915,0.08289596513544817,0.07549319707648999,entropy,8,10,40,0.0005
120,0.5820459883273441,0.6276265336147484,0.045580545287404295,0.0550140755979378,entropy,8,20,10,0.002
120,0.5820459883273441,0.6276265336147484,0.045580545287404295,0.0550140755979378,entropy,8,20,20,0.002
120,0.5820459883273441,0.6276265336147484,0.045580545287404295,0.0550140755979378,entropy,8,20,40,0.002
123,0.5820057004440498,0.6603887773390007,0.07838307689495094,0.14036330295315544,gini,6,10,10,0.0
123,0.5820057004440498,0.6603887773390007,0.07838307689495094,0.14036330295315544,gini,6,10,20,0.0
125,0.5818853103395119,0.645717458833458,0.06383214849394614,0.13337140027360048,entropy,6,20,10,0.0
125,0.5818853103395119,0.645717458833458,0.06383214849394614,0.13337140027360048,entropy,6,20,20,0.0
125,0.5818853103395119,0.645717458833458,0.06383214849394614,0.13337140027360048,entropy,6,20,40,0.0
